283366.71478042536
152141.6715848109
91535.44851949619
64008.62309822845
56240.22778745884
44918.94891162887
38766.312481156245
29856.81615614755
27806.64115549567
24668.457553163822
20474.573515745447
18300.478245361362
17459.21521963832
14564.105939324023
13179.124027062142
11152.88600938908
