278035.1187885846
181739.65915483958
150293.21427506185
99170.62269029749
88684.6072344431
63004.0963312328
56990.052560896394
45044.31911548009
36023.93692176609
34703.80333999528
29571.080625252438
26595.083813163266
22950.48515244016
20006.373708172512
15927.372677339976
13141.616066716579
