378501.4169873125
193253.02538897734
129389.01433962383
101609.00042779115
84898.57384751557
65145.43274269891
47256.19978948381
44916.89382387278
43330.37855438689
29539.05801550454
27605.48700355005
25187.217870341778
20751.093355170462
19178.941069759894
18832.21269149604
15404.723808872688
